Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P1,30.00,135.00,30.00,0.00,1.0591e-06,1.3559e-06,1.4083e-06,1.9965e-09,1.0180e-06,3.6161e-07,1.0782e-06,1.3647e-06,1.4385e-06,1.4547e-09,1.0240e-06,3.6214e-07
P1,30.00,90.00,55.00,0.00,6.7368e-07,8.6020e-07,9.0366e-07,1.5162e-09,6.8409e-07,2.5351e-07,6.8591e-07,8.6539e-07,9.2322e-07,1.1966e-09,6.8801e-07,2.5381e-07
P1,60.00,0.00,55.00,0.00,7.5692e-07,1.0059e-06,1.1113e-06,2.3910e-09,9.9519e-07,4.2819e-07,7.7058e-07,1.0100e-06,1.1348e-06,1.9980e-09,1.0003e-06,4.2874e-07
P1,55.00,90.00,55.00,0.00,6.8920e-07,8.7177e-07,9.2464e-07,2.0117e-09,7.3262e-07,2.8153e-07,7.0185e-07,8.7655e-07,9.4482e-07,1.7087e-09,7.3663e-07,2.8190e-07
P1,45.00,135.00,55.00,0.00,6.9257e-07,8.5543e-07,8.8923e-07,1.9019e-09,6.6849e-07,2.4519e-07,7.0534e-07,8.6067e-07,9.0862e-07,1.6050e-09,6.7227e-07,2.4550e-07
P1,30.00,135.00,55.00,0.00,6.7889e-07,8.5069e-07,8.8532e-07,1.6162e-09,6.5657e-07,2.3804e-07,6.9130e-07,8.5601e-07,9.0461e-07,1.3103e-09,6.6039e-07,2.3832e-07
P1,60.00,0.00,45.00,0.00,8.8028e-07,1.1579e-06,1.2582e-06,2.4180e-09,1.0677e-06,4.3991e-07,8.9620e-07,1.1635e-06,1.2850e-06,1.9712e-09,1.0733e-06,4.4049e-07
P1,30.00,0.00,30.00,0.00,1.0558e-06,1.3819e-06,1.4506e-06,1.8406e-09,1.0758e-06,3.9410e-07,1.0747e-06,1.3905e-06,1.4814e-06,1.2602e-09,1.0820e-06,3.9469e-07
P1,45.00,0.00,55.00,0.00,7.1359e-07,9.4119e-07,1.0155e-06,1.7542e-09,8.4246e-07,3.4266e-07,7.2644e-07,9.4599e-07,1.0368e-06,1.3717e-09,8.4693e-07,3.4310e-07
P1,0.00,45.00,0.00,0.00,1.2495e-06,1.6218e-06,1.6835e-06,2.0243e-09,1.1854e-06,4.1222e-07,1.2718e-06,1.6326e-06,1.7195e-06,1.3396e-09,1.1926e-06,4.1278e-07
P1,30.00,180.00,60.00,0.00,5.8843e-07,7.2398e-07,7.5055e-07,1.5712e-09,5.5445e-07,1.9933e-07,5.9930e-07,7.2850e-07,7.6712e-07,1.3268e-09,5.5772e-07,1.9962e-07
P1,30.00,45.00,55.00,0.00,6.7821e-07,8.8013e-07,9.3286e-07,1.4761e-09,7.2371e-07,2.7574e-07,6.9047e-07,8.8522e-07,9.5285e-07,1.1347e-09,7.2779e-07,2.7607e-07
P1,0.00,135.00,0.00,0.00,1.2495e-06,1.6218e-06,1.6835e-06,2.0243e-09,1.1854e-06,4.1222e-07,1.2718e-06,1.6326e-06,1.7195e-06,1.3396e-09,1.1926e-06,4.1278e-07
P1,45.00,90.00,45.00,0.00,8.4698e-07,1.0854e-06,1.1413e-06,1.8989e-09,8.7117e-07,3.2578e-07,8.6233e-07,1.0919e-06,1.1658e-06,1.4851e-09,8.7603e-07,3.2619e-07
P1,0.00,180.00,30.00,0.00,1.0635e-06,1.3773e-06,1.4330e-06,1.8155e-09,1.0262e-06,3.6234e-07,1.0826e-06,1.3862e-06,1.4636e-06,1.2453e-09,1.0324e-06,3.6285e-07
P1,30.00,90.00,60.00,0.00,5.7843e-07,7.3370e-07,7.7237e-07,1.4169e-09,5.8903e-07,2.1874e-07,5.8900e-07,7.3803e-07,7.8930e-07,1.1574e-09,5.9245e-07,2.1907e-07
P1,45.00,45.00,45.00,0.00,8.5701e-07,1.1205e-06,1.1914e-06,1.8504e-09,9.3831e-07,3.6344e-07,8.7244e-07,1.1269e-06,1.2166e-06,1.3989e-09,9.4342e-07,3.6390e-07
P1,60.00,180.00,60.00,0.00,6.4472e-07,7.5097e-07,7.7147e-07,2.6151e-09,5.8029e-07,2.1189e-07,6.5700e-07,7.5541e-07,7.8870e-07,2.3893e-09,5.8351e-07,2.1226e-07
P1,55.00,90.00,45.00,0.00,8.4112e-07,1.0700e-06,1.1298e-06,2.1548e-09,8.7860e-07,3.3264e-07,8.5647e-07,1.0762e-06,1.1544e-06,1.7695e-09,8.8344e-07,3.3308e-07
P1,55.00,0.00,45.00,0.00,8.7790e-07,1.1575e-06,1.2495e-06,2.1746e-09,1.0381e-06,4.2194e-07,8.9371e-07,1.1634e-06,1.2758e-06,1.7095e-09,1.0435e-06,4.2250e-07
P1,45.00,180.00,45.00,0.00,8.6310e-07,1.0676e-06,1.1035e-06,2.1557e-09,8.1362e-07,2.9346e-07,8.7893e-07,1.0744e-06,1.1274e-06,1.7704e-09,8.1826e-07,2.9383e-07
P1,60.00,0.00,0.00,0.00,1.1298e-06,1.4322e-06,1.5034e-06,2.6112e-09,1.1252e-06,4.0803e-07,1.1504e-06,1.4409e-06,1.5369e-06,2.1214e-09,1.1318e-06,4.0866e-07
P1,55.00,135.00,45.00,0.00,8.5343e-07,1.0534e-06,1.0953e-06,2.3643e-09,8.2436e-07,3.0219e-07,8.6917e-07,1.0598e-06,1.1192e-06,2.0021e-09,8.2898e-07,3.0259e-07
P1,60.00,135.00,45.00,0.00,8.5045e-07,1.0394e-06,1.0816e-06,2.6008e-09,8.1837e-07,3.0030e-07,8.6625e-07,1.0456e-06,1.1055e-06,2.2614e-09,8.2296e-07,3.0070e-07
P1,60.00,45.00,55.00,0.00,7.2144e-07,9.3978e-07,1.0235e-06,2.2695e-09,8.7698e-07,3.6212e-07,7.3457e-07,9.4408e-07,1.0455e-06,1.9258e-09,8.8164e-07,3.6258e-07
P1,0.00,135.00,60.00,0.00,5.6716e-07,7.1979e-07,7.5489e-07,1.2800e-09,5.6265e-07,2.0443e-07,5.7751e-07,7.2419e-07,7.7154e-07,1.0259e-09,5.6602e-07,2.0472e-07
P1,60.00,45.00,0.00,0.00,1.1298e-06,1.4322e-06,1.5034e-06,2.6112e-09,1.1252e-06,4.0803e-07,1.1504e-06,1.4409e-06,1.5369e-06,2.1214e-09,1.1318e-06,4.0866e-07
P1,0.00,180.00,55.00,0.00,6.6462e-07,8.4928e-07,8.8901e-07,1.3834e-09,6.5819e-07,2.3881e-07,6.7668e-07,8.5456e-07,9.0836e-07,1.0670e-09,6.6209e-07,2.3908e-07
P1,0.00,45.00,30.00,0.00,1.0635e-06,1.3773e-06,1.4330e-06,1.8155e-09,1.0262e-06,3.6234e-07,1.0826e-06,1.3862e-06,1.4636e-06,1.2453e-09,1.0324e-06,3.6285e-07
P1,60.00,45.00,45.00,0.00,8.5626e-07,1.1123e-06,1.1980e-06,2.3472e-09,9.8811e-07,3.9534e-07,8.7181e-07,1.1179e-06,1.2239e-06,1.9373e-09,9.9341e-07,3.9586e-07
P1,0.00,0.00,0.00,0.00,1.2495e-06,1.6218e-06,1.6835e-06,2.0243e-09,1.1854e-06,4.1222e-07,1.2718e-06,1.6326e-06,1.7195e-06,1.3396e-09,1.1926e-06,4.1278e-07
P1,30.00,45.00,60.00,0.00,5.8350e-07,7.5324e-07,8.0093e-07,1.3857e-09,6.2825e-07,2.4070e-07,5.9409e-07,7.5748e-07,8.1829e-07,1.1066e-09,6.3183e-07,2.4106e-07
P1,55.00,0.00,55.00,0.00,7.4180e-07,9.8420e-07,1.0771e-06,2.1130e-09,9.3785e-07,3.9626e-07,7.5517e-07,9.8863e-07,1.0997e-06,1.7177e-09,9.4271e-07,3.9678e-07
P1,60.00,135.00,60.00,0.00,6.2643e-07,7.4813e-07,7.7843e-07,2.4160e-09,5.9684e-07,2.2117e-07,6.3826e-07,7.5237e-07,7.9582e-07,2.1871e-09,6.0015e-07,2.2155e-07
P1,0.00,180.00,60.00,0.00,5.6716e-07,7.1979e-07,7.5489e-07,1.2800e-09,5.6265e-07,2.0443e-07,5.7751e-07,7.2419e-07,7.7154e-07,1.0259e-09,5.6602e-07,2.0472e-07
P1,30.00,45.00,45.00,0.00,8.5014e-07,1.1084e-06,1.1686e-06,1.6440e-09,8.8705e-07,3.3207e-07,8.6542e-07,1.1151e-06,1.1934e-06,1.1928e-09,8.9206e-07,3.3247e-07
P1,30.00,135.00,60.00,0.00,5.8365e-07,7.2513e-07,7.5532e-07,1.5131e-09,5.6287e-07,2.0406e-07,5.9439e-07,7.2959e-07,7.7197e-07,1.2654e-09,5.6617e-07,2.0437e-07
P1,0.00,90.00,60.00,0.00,5.6716e-07,7.1979e-07,7.5489e-07,1.2800e-09,5.6265e-07,2.0443e-07,5.7751e-07,7.2419e-07,7.7154e-07,1.0259e-09,5.6602e-07,2.0472e-07
P1,0.00,0.00,45.00,0.00,8.4537e-07,1.0892e-06,1.1369e-06,1.5777e-09,8.2990e-07,2.9828e-07,8.6059e-07,1.0961e-06,1.1613e-06,1.1448e-09,8.3480e-07,2.9862e-07
P1,0.00,135.00,45.00,0.00,8.4537e-07,1.0892e-06,1.1369e-06,1.5777e-09,8.2990e-07,2.9828e-07,8.6059e-07,1.0961e-06,1.1613e-06,1.1448e-09,8.3480e-07,2.9862e-07
P1,0.00,45.00,45.00,0.00,8.4537e-07,1.0892e-06,1.1369e-06,1.5777e-09,8.2990e-07,2.9828e-07,8.6059e-07,1.0961e-06,1.1613e-06,1.1448e-09,8.3480e-07,2.9862e-07
P1,30.00,180.00,45.00,0.00,8.5706e-07,1.0790e-06,1.1180e-06,1.8526e-09,8.1515e-07,2.9159e-07,8.7264e-07,1.0859e-06,1.1421e-06,1.4438e-09,8.1989e-07,2.9193e-07
P1,30.00,0.00,0.00,0.00,1.2277e-06,1.5897e-06,1.6539e-06,2.0992e-09,1.1851e-06,4.1829e-07,1.2497e-06,1.6001e-06,1.6894e-06,1.4448e-09,1.1922e-06,4.1889e-07
P1,60.00,180.00,55.00,0.00,7.2562e-07,8.5538e-07,8.7988e-07,2.6817e-09,6.6052e-07,2.4108e-07,7.3933e-07,8.6052e-07,8.9942e-07,2.4165e-09,6.6419e-07,2.4141e-07
P1,60.00,180.00,45.00,0.00,8.6518e-07,1.0398e-06,1.0731e-06,2.7636e-09,8.0105e-07,2.9049e-07,8.8134e-07,1.0462e-06,1.0968e-06,2.4293e-09,8.0555e-07,2.9088e-07
P1,30.00,90.00,30.00,0.00,1.0550e-06,1.3639e-06,1.4231e-06,1.9152e-09,1.0389e-06,3.7338e-07,1.0739e-06,1.3726e-06,1.4534e-06,1.3599e-09,1.0450e-06,3.7393e-07
P1,55.00,180.00,55.00,0.00,7.1662e-07,8.5525e-07,8.8044e-07,2.3923e-09,6.5886e-07,2.4020e-07,7.3005e-07,8.6050e-07,8.9982e-07,2.1156e-09,6.6254e-07,2.4052e-07
P1,30.00,135.00,0.00,0.00,1.2277e-06,1.5897e-06,1.6539e-06,2.0992e-09,1.1851e-06,4.1829e-07,1.2497e-06,1.6001e-06,1.6894e-06,1.4448e-09,1.1922e-06,4.1889e-07
P1,60.00,180.00,0.00,0.00,1.1298e-06,1.4322e-06,1.5034e-06,2.6112e-09,1.1252e-06,4.0803e-07,1.1504e-06,1.4409e-06,1.5369e-06,2.1214e-09,1.1318e-06,4.0866e-07
P1,0.00,0.00,30.00,0.00,1.0635e-06,1.3773e-06,1.4330e-06,1.8155e-09,1.0262e-06,3.6234e-07,1.0826e-06,1.3862e-06,1.4636e-06,1.2453e-09,1.0324e-06,3.6285e-07
P1,60.00,90.00,30.00,0.00,9.9846e-07,1.2651e-06,1.3331e-06,2.4999e-09,1.0202e-06,3.7822e-07,1.0167e-06,1.2726e-06,1.3625e-06,2.0640e-09,1.0260e-06,3.7883e-07
P1,30.00,0.00,55.00,0.00,6.8350e-07,8.9258e-07,9.4966e-07,1.4782e-09,7.4567e-07,2.8806e-07,6.9582e-07,8.9764e-07,9.6989e-07,1.1242e-09,7.4982e-07,2.8841e-07
P1,55.00,180.00,45.00,0.00,8.6546e-07,1.0526e-06,1.0866e-06,2.5009e-09,8.0807e-07,2.9298e-07,8.8150e-07,1.0591e-06,1.1104e-06,2.1444e-09,8.1262e-07,2.9336e-07
P1,55.00,45.00,55.00,0.00,7.1402e-07,9.3231e-07,1.0089e-06,2.0254e-09,8.4758e-07,3.4576e-07,7.2697e-07,9.3687e-07,1.0304e-06,1.6718e-09,8.5208e-07,3.4621e-07
P1,30.00,0.00,60.00,0.00,5.8925e-07,7.6591e-07,8.1799e-07,1.3931e-09,6.5084e-07,2.5334e-07,5.9993e-07,7.7011e-07,8.3560e-07,1.1023e-09,6.5450e-07,2.5372e-07
P1,0.00,90.00,30.00,0.00,1.0635e-06,1.3773e-06,1.4330e-06,1.8155e-09,1.0262e-06,3.6234e-07,1.0826e-06,1.3862e-06,1.4636e-06,1.2453e-09,1.0324e-06,3.6285e-07
P1,60.00,45.00,30.00,0.00,1.0061e-06,1.2977e-06,1.3814e-06,2.4395e-09,1.0875e-06,4.1590e-07,1.0243e-06,1.3049e-06,1.4116e-06,1.9719e-09,1.0936e-06,4.1656e-07
P1,30.00,180.00,0.00,0.00,1.2277e-06,1.5897e-06,1.6539e-06,2.0992e-09,1.1851e-06,4.1829e-07,1.2497e-06,1.6001e-06,1.6894e-06,1.4448e-09,1.1922e-06,4.1889e-07
P1,0.00,0.00,55.00,0.00,6.6462e-07,8.4928e-07,8.8901e-07,1.3834e-09,6.5819e-07,2.3881e-07,6.7668e-07,8.5456e-07,9.0836e-07,1.0670e-09,6.6209e-07,2.3908e-07
P1,30.00,45.00,30.00,0.00,1.0545e-06,1.3754e-06,1.4413e-06,1.8572e-09,1.0637e-06,3.8733e-07,1.0734e-06,1.3841e-06,1.4720e-06,1.2852e-09,1.0699e-06,3.8791e-07
P1,0.00,0.00,60.00,0.00,5.6716e-07,7.1979e-07,7.5489e-07,1.2800e-09,5.6265e-07,2.0443e-07,5.7751e-07,7.2419e-07,7.7154e-07,1.0259e-09,5.6602e-07,2.0472e-07
P1,30.00,45.00,0.00,0.00,1.2277e-06,1.5897e-06,1.6539e-06,2.0992e-09,1.1851e-06,4.1829e-07,1.2497e-06,1.6001e-06,1.6894e-06,1.4448e-09,1.1922e-06,4.1889e-07
P1,45.00,0.00,45.00,0.00,8.6824e-07,1.1443e-06,1.2228e-06,1.8664e-09,9.7862e-07,3.8606e-07,8.8383e-07,1.1506e-06,1.2485e-06,1.3913e-09,9.8387e-07,3.8656e-07
P1,55.00,45.00,45.00,0.00,8.5829e-07,1.1194e-06,1.1996e-06,2.1261e-09,9.7357e-07,3.8582e-07,8.7382e-07,1.1253e-06,1.2252e-06,1.6943e-09,9.7879e-07,3.8633e-07
P1,45.00,45.00,55.00,0.00,6.9747e-07,9.0993e-07,9.7471e-07,1.7142e-09,7.8992e-07,3.1327e-07,7.1008e-07,9.1479e-07,9.9543e-07,1.3594e-09,7.9420e-07,3.1366e-07
P1,60.00,0.00,30.00,0.00,1.0155e-06,1.3190e-06,1.4103e-06,2.4505e-09,1.1262e-06,4.3759e-07,1.0339e-06,1.3261e-06,1.4409e-06,1.9637e-09,1.1324e-06,4.3830e-07
P1,60.00,90.00,0.00,0.00,1.1298e-06,1.4322e-06,1.5034e-06,2.6112e-09,1.1252e-06,4.0803e-07,1.1504e-06,1.4409e-06,1.5369e-06,2.1214e-09,1.1318e-06,4.0866e-07
P1,45.00,135.00,45.00,0.00,8.5546e-07,1.0705e-06,1.1124e-06,2.0590e-09,8.2792e-07,3.0148e-07,8.7109e-07,1.0772e-06,1.1364e-06,1.6670e-09,8.3261e-07,3.0186e-07
P1,60.00,135.00,30.00,0.00,1.0088e-06,1.2515e-06,1.3045e-06,2.6755e-09,9.7536e-07,3.5304e-07,1.0274e-06,1.2591e-06,1.3335e-06,2.2583e-09,9.8096e-07,3.5361e-07
P1,30.00,90.00,0.00,0.00,1.2277e-06,1.5897e-06,1.6539e-06,2.0992e-09,1.1851e-06,4.1829e-07,1.2497e-06,1.6001e-06,1.6894e-06,1.4448e-09,1.1922e-06,4.1889e-07
P1,0.00,135.00,30.00,0.00,1.0635e-06,1.3773e-06,1.4330e-06,1.8155e-09,1.0262e-06,3.6234e-07,1.0826e-06,1.3862e-06,1.4636e-06,1.2453e-09,1.0324e-06,3.6285e-07
P1,60.00,90.00,60.00,0.00,6.0902e-07,7.6258e-07,8.1414e-07,2.1530e-09,6.5776e-07,2.5523e-07,6.2032e-07,7.6646e-07,8.3221e-07,1.9062e-09,6.6137e-07,2.5564e-07
P1,60.00,0.00,60.00,0.00,6.8269e-07,9.1213e-07,1.0189e-06,2.3657e-09,9.4126e-07,4.1323e-07,6.9502e-07,9.1546e-07,1.0405e-06,2.0126e-09,9.4616e-07,4.1387e-07
P1,60.00,45.00,60.00,0.00,6.4180e-07,8.3533e-07,9.1585e-07,2.2193e-09,8.0118e-07,3.3515e-07,6.5352e-07,8.3890e-07,9.3566e-07,1.9200e-09,8.0546e-07,3.3567e-07
P1,60.00,90.00,45.00,0.00,8.3531e-07,1.0558e-06,1.1180e-06,2.3598e-09,8.7759e-07,3.3353e-07,8.5064e-07,1.0617e-06,1.1426e-06,1.9985e-09,8.8244e-07,3.3397e-07
P1,30.00,90.00,45.00,0.00,8.4781e-07,1.0909e-06,1.1423e-06,1.6982e-09,8.5143e-07,3.1202e-07,8.6311e-07,1.0977e-06,1.1668e-06,1.2689e-09,8.5631e-07,3.1240e-07
P1,60.00,180.00,30.00,0.00,1.0177e-06,1.2500e-06,1.2966e-06,2.7806e-09,9.6093e-07,3.4492e-07,1.0366e-06,1.2577e-06,1.3254e-06,2.3687e-09,9.6647e-07,3.4547e-07
P1,0.00,90.00,45.00,0.00,8.4537e-07,1.0892e-06,1.1369e-06,1.5777e-09,8.2990e-07,2.9828e-07,8.6059e-07,1.0961e-06,1.1613e-06,1.1448e-09,8.3480e-07,2.9862e-07
P1,60.00,135.00,0.00,0.00,1.1298e-06,1.4322e-06,1.5034e-06,2.6112e-09,1.1252e-06,4.0803e-07,1.1504e-06,1.4409e-06,1.5369e-06,2.1214e-09,1.1318e-06,4.0866e-07
P2,30.00,90.00,0.00,0.00,1.1469e-06,1.5364e-06,1.6908e-06,5.6249e-09,1.1908e-06,4.5039e-07,1.1668e-06,1.5400e-06,1.7062e-06,3.4589e-09,1.1975e-06,4.5073e-07
P2,0.00,90.00,55.00,0.00,6.2728e-07,8.2879e-07,9.1967e-07,3.4790e-09,6.6374e-07,2.5917e-07,6.3829e-07,8.3027e-07,9.2786e-07,2.3566e-09,6.6743e-07,2.5929e-07
P2,45.00,135.00,55.00,0.00,6.6143e-07,8.4229e-07,9.2867e-07,4.3219e-09,6.7659e-07,2.6824e-07,6.7329e-07,8.4367e-07,9.3679e-07,3.2316e-09,6.8016e-07,2.6841e-07
P2,30.00,45.00,45.00,0.00,8.0363e-07,1.0840e-06,1.2095e-06,4.3389e-09,8.9353e-07,3.5865e-07,8.1761e-07,1.0859e-06,1.2199e-06,2.7773e-09,8.9826e-07,3.5885e-07
P2,60.00,45.00,45.00,0.00,8.2154e-07,1.1030e-06,1.2605e-06,5.5445e-09,9.9766e-07,4.2946e-07,8.3603e-07,1.1035e-06,1.2711e-06,4.0022e-09,1.0026e-06,4.2974e-07
P2,30.00,135.00,45.00,0.00,8.0544e-07,1.0543e-06,1.1602e-06,4.4618e-09,8.3077e-07,3.2166e-07,8.1960e-07,1.0565e-06,1.1705e-06,3.0277e-09,8.3530e-07,3.2183e-07
P2,0.00,180.00,0.00,0.00,1.1614e-06,1.5604e-06,1.7130e-06,5.5148e-09,1.1898e-06,4.4294e-07,1.1815e-06,1.5643e-06,1.7287e-06,3.2850e-09,1.1967e-06,4.4324e-07
P2,30.00,180.00,0.00,0.00,1.1469e-06,1.5364e-06,1.6908e-06,5.6249e-09,1.1908e-06,4.5039e-07,1.1668e-06,1.5400e-06,1.7062e-06,3.4589e-09,1.1975e-06,4.5073e-07
P2,30.00,0.00,0.00,0.00,1.1469e-06,1.5364e-06,1.6908e-06,5.6249e-09,1.1908e-06,4.5039e-07,1.1668e-06,1.5400e-06,1.7062e-06,3.4589e-09,1.1975e-06,4.5073e-07
P2,0.00,0.00,0.00,0.00,1.1614e-06,1.5604e-06,1.7130e-06,5.5148e-09,1.1898e-06,4.4294e-07,1.1815e-06,1.5643e-06,1.7287e-06,3.2850e-09,1.1967e-06,4.4324e-07
P2,0.00,135.00,45.00,0.00,7.9416e-07,1.0583e-06,1.1693e-06,4.1219e-09,8.3527e-07,3.2221e-07,8.0801e-07,1.0605e-06,1.1797e-06,2.6449e-09,8.3991e-07,3.2236e-07
P2,30.00,180.00,60.00,0.00,5.5997e-07,7.1057e-07,7.8194e-07,3.5606e-09,5.6106e-07,2.1823e-07,5.7002e-07,7.1181e-07,7.8892e-07,2.6589e-09,5.6415e-07,2.1841e-07
P2,60.00,180.00,0.00,0.00,1.0693e-06,1.4008e-06,1.5609e-06,6.2847e-09,1.1358e-06,4.4435e-07,1.0882e-06,1.4029e-06,1.5753e-06,4.4905e-09,1.1420e-06,4.4474e-07
P2,30.00,45.00,55.00,0.00,6.4431e-07,8.6489e-07,9.7134e-07,3.7458e-09,7.3007e-07,2.9884e-07,6.5559e-07,8.6604e-07,9.7961e-07,2.5211e-09,7.3392e-07,2.9900e-07
P2,0.00,0.00,60.00,0.00,5.3666e-07,7.0415e-07,7.8388e-07,3.1240e-09,5.6823e-07,2.2270e-07,5.4615e-07,7.0526e-07,7.9090e-07,2.1957e-09,5.7142e-07,2.2286e-07
P2,0.00,45.00,0.00,0.00,1.1614e-06,1.5604e-06,1.7130e-06,5.5148e-09,1.1898e-06,4.4294e-07,1.1815e-06,1.5643e-06,1.7287e-06,3.2850e-09,1.1967e-06,4.4324e-07
P2,0.00,45.00,55.00,0.00,6.2728e-07,8.2879e-07,9.1967e-07,3.4790e-09,6.6374e-07,2.5917e-07,6.3829e-07,8.3027e-07,9.2786e-07,2.3566e-09,6.6743e-07,2.5929e-07
P2,0.00,45.00,45.00,0.00,7.9416e-07,1.0583e-06,1.1693e-06,4.1219e-09,8.3527e-07,3.2221e-07,8.0801e-07,1.0605e-06,1.1797e-06,2.6449e-09,8.3991e-07,3.2236e-07
P2,45.00,0.00,55.00,0.00,6.8368e-07,9.3274e-07,1.0659e-06,4.3389e-09,8.4935e-07,3.7043e-07,6.9562e-07,9.3329e-07,1.0744e-06,2.9449e-09,8.5355e-07,3.7066e-07
P2,45.00,0.00,45.00,0.00,8.2722e-07,1.1280e-06,1.2755e-06,4.8181e-09,9.8620e-07,4.1674e-07,8.4161e-07,1.1293e-06,1.2860e-06,3.1392e-09,9.9114e-07,4.1701e-07
P2,60.00,135.00,0.00,0.00,1.0693e-06,1.4008e-06,1.5609e-06,6.2847e-09,1.1358e-06,4.4435e-07,1.0882e-06,1.4029e-06,1.5753e-06,4.4905e-09,1.1420e-06,4.4474e-07
P2,30.00,90.00,30.00,0.00,9.9061e-07,1.3245e-06,1.4619e-06,5.0609e-09,1.0451e-06,4.0274e-07,1.0078e-06,1.3274e-06,1.4749e-06,3.1928e-09,1.0508e-06,4.0307e-07
P2,55.00,180.00,55.00,0.00,6.8830e-07,8.4533e-07,9.2421e-07,5.0390e-09,6.6892e-07,2.6466e-07,7.0087e-07,8.4667e-07,9.3231e-07,3.9982e-09,6.7239e-07,2.6486e-07
P2,30.00,180.00,30.00,0.00,9.9669e-07,1.3126e-06,1.4394e-06,5.1851e-09,1.0161e-06,3.8574e-07,1.0141e-06,1.3156e-06,1.4524e-06,3.3797e-09,1.0217e-06,3.8604e-07
P2,30.00,135.00,60.00,0.00,5.5533e-07,7.1203e-07,7.8727e-07,3.4937e-09,5.6945e-07,2.2321e-07,5.6526e-07,7.1319e-07,7.9428e-07,2.5783e-09,5.7258e-07,2.2339e-07
P2,60.00,90.00,55.00,0.00,6.6568e-07,8.6410e-07,9.7753e-07,4.9630e-09,7.5124e-07,3.1400e-07,6.7763e-07,8.6455e-07,9.8591e-07,3.8365e-09,7.5505e-07,3.1422e-07
P2,60.00,0.00,0.00,0.00,1.0693e-06,1.4008e-06,1.5609e-06,6.2847e-09,1.1358e-06,4.4435e-07,1.0882e-06,1.4029e-06,1.5753e-06,4.4905e-09,1.1420e-06,4.4474e-07
P2,0.00,135.00,0.00,0.00,1.1614e-06,1.5604e-06,1.7130e-06,5.5148e-09,1.1898e-06,4.4294e-07,1.1815e-06,1.5643e-06,1.7287e-06,3.2850e-09,1.1967e-06,4.4324e-07
P2,0.00,180.00,60.00,0.00,5.3666e-07,7.0415e-07,7.8388e-07,3.1240e-09,5.6823e-07,2.2270e-07,5.4615e-07,7.0526e-07,7.9090e-07,2.1957e-09,5.7142e-07,2.2286e-07
P2,0.00,90.00,30.00,0.00,9.9343e-07,1.3311e-06,1.4650e-06,4.8718e-09,1.0312e-06,3.9012e-07,1.0107e-06,1.3342e-06,1.4782e-06,2.9874e-09,1.0370e-06,3.9040e-07
P2,0.00,90.00,60.00,0.00,5.3666e-07,7.0415e-07,7.8388e-07,3.1240e-09,5.6823e-07,2.2270e-07,5.4615e-07,7.0526e-07,7.9090e-07,2.1957e-09,5.7142e-07,2.2286e-07
P2,45.00,45.00,45.00,0.00,8.1571e-07,1.1031e-06,1.2416e-06,4.7441e-09,9.4605e-07,3.9306e-07,8.2994e-07,1.1045e-06,1.2520e-06,3.1438e-09,9.5087e-07,3.9330e-07
P2,60.00,0.00,60.00,0.00,6.6163e-07,9.1372e-07,1.0833e-06,5.2493e-09,9.4739e-07,4.4713e-07,6.7327e-07,9.1264e-07,1.0916e-06,3.8650e-09,9.5194e-07,4.4750e-07
P2,60.00,135.00,60.00,0.00,6.0493e-07,7.4382e-07,8.2401e-07,4.9429e-09,6.0802e-07,2.4537e-07,6.1608e-07,7.4447e-07,8.3120e-07,4.0408e-09,6.1114e-07,2.4563e-07
P2,45.00,45.00,55.00,0.00,6.6737e-07,9.0028e-07,1.0219e-06,4.2210e-09,7.9729e-07,3.3966e-07,6.7907e-07,9.0102e-07,1.0303e-06,2.9217e-09,8.0131e-07,3.3986e-07
P2,0.00,135.00,55.00,0.00,6.2728e-07,8.2879e-07,9.1967e-07,3.4790e-09,6.6374e-07,2.5917e-07,6.3829e-07,8.3027e-07,9.2786e-07,2.3566e-09,6.6743e-07,2.5929e-07
P2,60.00,0.00,30.00,0.00,9.6800e-07,1.3002e-06,1.4746e-06,5.9764e-09,1.1361e-06,4.7462e-07,9.8501e-07,1.3014e-06,1.4874e-06,4.1843e-09,1.1419e-06,4.7506e-07
P2,45.00,180.00,45.00,0.00,8.2024e-07,1.0459e-06,1.1450e-06,4.9968e-09,8.2157e-07,3.1963e-07,8.3486e-07,1.0480e-06,1.1552e-06,3.6292e-09,8.2596e-07,3.1983e-07
P2,60.00,90.00,60.00,0.00,5.8804e-07,7.5977e-07,8.6321e-07,4.6689e-09,6.6815e-07,2.8117e-07,5.9866e-07,7.5993e-07,8.7059e-07,3.6877e-09,6.7155e-07,2.8144e-07
P2,55.00,90.00,55.00,0.00,6.6176e-07,8.6408e-07,9.7304e-07,4.6201e-09,7.4209e-07,3.0809e-07,6.7357e-07,8.6481e-07,9.8134e-07,3.4703e-09,7.4587e-07,3.0830e-07
P2,55.00,45.00,45.00,0.00,8.2126e-07,1.1074e-06,1.2576e-06,5.2073e-09,9.8244e-07,4.1825e-07,8.3567e-07,1.1082e-06,1.2680e-06,3.6259e-09,9.8735e-07,4.1853e-07
