Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P1,55.00,90.00,45.00,0.00,9.0714e-07,1.1719e-06,1.2511e-06,2.5797e-09,7.7169e-07,2.7810e-07,9.2397e-07,1.1768e-06,1.2722e-06,1.7634e-09,7.7675e-07,2.7824e-07
P1,55.00,0.00,45.00,0.00,1.0128e-06,1.3811e-06,1.5163e-06,2.8580e-09,1.0363e-06,4.0880e-07,1.0312e-06,1.3856e-06,1.5398e-06,1.7038e-09,1.0420e-06,4.0923e-07
P1,45.00,180.00,45.00,0.00,9.1089e-07,1.1391e-06,1.1873e-06,2.5101e-09,6.6638e-07,2.2214e-07,9.2788e-07,1.1449e-06,1.2082e-06,1.7655e-09,6.7127e-07,2.2215e-07
P1,60.00,0.00,0.00,0.00,1.2318e-06,1.5828e-06,1.6754e-06,3.1144e-09,9.6021e-07,3.2709e-07,1.2547e-06,1.5903e-06,1.7056e-06,2.1132e-09,9.6713e-07,3.2702e-07
P1,55.00,135.00,45.00,0.00,8.9170e-07,1.1090e-06,1.1622e-06,2.6998e-09,6.7882e-07,2.3329e-07,9.0843e-07,1.1143e-06,1.1825e-06,1.9959e-09,6.8360e-07,2.3334e-07
P1,60.00,135.00,45.00,0.00,8.7825e-07,1.0766e-06,1.1271e-06,2.9017e-09,6.6544e-07,2.2994e-07,8.9487e-07,1.0816e-06,1.1470e-06,2.2544e-09,6.7011e-07,2.3001e-07
P1,60.00,45.00,55.00,0.00,8.1826e-07,1.1072e-06,1.2304e-06,2.7858e-09,8.8787e-07,3.5977e-07,8.3327e-07,1.1101e-06,1.2495e-06,1.9187e-09,8.9264e-07,3.6016e-07
P1,0.00,135.00,60.00,0.00,6.1791e-07,7.9500e-07,8.4182e-07,1.5592e-09,4.7967e-07,1.6436e-07,6.2938e-07,7.9871e-07,8.5647e-07,1.0220e-09,4.8318e-07,1.6431e-07
P1,60.00,45.00,0.00,0.00,1.2318e-06,1.5828e-06,1.6754e-06,3.1144e-09,9.6021e-07,3.2709e-07,1.2547e-06,1.5903e-06,1.7056e-06,2.1132e-09,9.6713e-07,3.2702e-07
P1,0.00,180.00,55.00,0.00,7.3188e-07,9.4974e-07,1.0037e-06,1.7305e-09,5.6441e-07,1.9125e-07,7.4538e-07,9.5431e-07,1.0211e-06,1.0636e-09,5.6854e-07,1.9128e-07
P1,0.00,45.00,30.00,0.00,1.2106e-06,1.5942e-06,1.6707e-06,2.4167e-09,8.8150e-07,2.8486e-07,1.2327e-06,1.6026e-06,1.7002e-06,1.2471e-09,8.8822e-07,2.8472e-07
P1,60.00,45.00,45.00,0.00,9.6179e-07,1.2868e-06,1.4090e-06,2.9088e-09,9.5633e-07,3.7182e-07,9.7946e-07,1.2911e-06,1.4316e-06,1.9304e-09,9.6183e-07,3.7217e-07
P1,0.00,0.00,0.00,0.00,1.4400e-06,1.9002e-06,1.9841e-06,2.7330e-09,1.0149e-06,3.2046e-07,1.4663e-06,1.9106e-06,2.0197e-06,1.3448e-09,1.0229e-06,3.2029e-07
P1,30.00,45.00,60.00,0.00,6.4774e-07,8.5419e-07,9.2053e-07,1.7432e-09,5.7449e-07,2.1219e-07,6.5968e-07,8.5758e-07,9.3564e-07,1.1023e-09,5.7821e-07,2.1222e-07
P1,55.00,0.00,55.00,0.00,8.7160e-07,1.2089e-06,1.3512e-06,2.7653e-09,9.9051e-07,4.0976e-07,8.8739e-07,1.2119e-06,1.3711e-06,1.7116e-09,9.9555e-07,4.1026e-07
P1,60.00,135.00,60.00,0.00,6.2787e-07,7.4074e-07,7.7045e-07,2.5988e-09,4.6840e-07,1.6643e-07,6.3999e-07,7.4405e-07,7.8393e-07,2.1799e-09,4.7161e-07,1.6640e-07
P1,0.00,180.00,60.00,0.00,6.1791e-07,7.9500e-07,8.4182e-07,1.5592e-09,4.7967e-07,1.6436e-07,6.2938e-07,7.9871e-07,8.5647e-07,1.0220e-09,4.8318e-07,1.6431e-07
P1,30.00,45.00,45.00,0.00,9.5968e-07,1.2762e-06,1.3600e-06,2.1854e-09,7.9861e-07,2.8133e-07,9.7721e-07,1.2820e-06,1.3827e-06,1.1904e-09,8.0400e-07,2.8146e-07
P1,30.00,135.00,60.00,0.00,6.1680e-07,7.7320e-07,8.1224e-07,1.7583e-09,4.6466e-07,1.5837e-07,6.2836e-07,7.7688e-07,8.2643e-07,1.2609e-09,4.6806e-07,1.5831e-07
P1,0.00,90.00,60.00,0.00,6.1791e-07,7.9500e-07,8.4182e-07,1.5592e-09,4.7967e-07,1.6436e-07,6.2938e-07,7.9871e-07,8.5647e-07,1.0220e-09,4.8318e-07,1.6431e-07
P1,0.00,0.00,45.00,0.00,9.4662e-07,1.2401e-06,1.3057e-06,2.0464e-09,7.1454e-07,2.3723e-07,9.6397e-07,1.2464e-06,1.3284e-06,1.1432e-09,7.1983e-07,2.3726e-07
P1,0.00,135.00,45.00,0.00,9.4662e-07,1.2401e-06,1.3057e-06,2.0464e-09,7.1454e-07,2.3723e-07,9.6397e-07,1.2464e-06,1.3284e-06,1.1432e-09,7.1983e-07,2.3726e-07
P1,0.00,45.00,45.00,0.00,9.4662e-07,1.2401e-06,1.3057e-06,2.0464e-09,7.1454e-07,2.3723e-07,9.6397e-07,1.2464e-06,1.3284e-06,1.1432e-09,7.1983e-07,2.3726e-07
P1,30.00,180.00,45.00,0.00,9.2918e-07,1.1872e-06,1.2412e-06,2.2548e-09,6.8029e-07,2.2387e-07,9.4635e-07,1.1933e-06,1.2630e-06,1.4405e-09,6.8537e-07,2.2388e-07
P1,30.00,0.00,0.00,0.00,1.3975e-06,1.8399e-06,1.9275e-06,2.7814e-09,1.0180e-06,3.2863e-07,1.4230e-06,1.8497e-06,1.9618e-06,1.4455e-09,1.0257e-06,3.2848e-07
P1,60.00,180.00,55.00,0.00,7.2445e-07,8.4462e-07,8.6873e-07,2.8799e-09,5.0822e-07,1.7461e-07,7.3843e-07,8.4874e-07,8.8412e-07,2.4094e-09,5.1184e-07,1.7465e-07
P1,60.00,180.00,45.00,0.00,8.8286e-07,1.0607e-06,1.0995e-06,3.0368e-09,6.3435e-07,2.1510e-07,8.9967e-07,1.0659e-06,1.1191e-06,2.4222e-09,6.3892e-07,2.1513e-07
P1,30.00,90.00,30.00,0.00,1.1877e-06,1.5620e-06,1.6434e-06,2.5100e-09,8.9932e-07,2.9859e-07,1.2094e-06,1.5700e-06,1.6721e-06,1.3595e-09,9.0592e-07,2.9849e-07
P1,55.00,180.00,55.00,0.00,7.2332e-07,8.5970e-07,8.8797e-07,2.6133e-09,5.1559e-07,1.7607e-07,7.3714e-07,8.6393e-07,9.0358e-07,2.1092e-09,5.1929e-07,1.7609e-07
P1,30.00,135.00,0.00,0.00,1.3975e-06,1.8399e-06,1.9275e-06,2.7814e-09,1.0180e-06,3.2863e-07,1.4230e-06,1.8497e-06,1.9618e-06,1.4455e-09,1.0257e-06,3.2848e-07
P1,60.00,180.00,0.00,0.00,1.2318e-06,1.5828e-06,1.6754e-06,3.1144e-09,9.6021e-07,3.2709e-07,1.2547e-06,1.5903e-06,1.7056e-06,2.1132e-09,9.6713e-07,3.2702e-07
P1,0.00,0.00,30.00,0.00,1.2106e-06,1.5942e-06,1.6707e-06,2.4167e-09,8.8150e-07,2.8486e-07,1.2327e-06,1.6026e-06,1.7002e-06,1.2471e-09,8.8822e-07,2.8472e-07
P1,60.00,90.00,30.00,0.00,1.0793e-06,1.3868e-06,1.4753e-06,2.9607e-09,8.8256e-07,3.1048e-07,1.0994e-06,1.3930e-06,1.5012e-06,2.0573e-09,8.8860e-07,3.1045e-07
P1,30.00,0.00,55.00,0.00,7.7316e-07,1.0339e-06,1.1150e-06,1.9460e-09,6.9519e-07,2.5732e-07,7.8729e-07,1.0381e-06,1.1330e-06,1.1205e-09,6.9957e-07,2.5750e-07
P1,55.00,180.00,45.00,0.00,8.9410e-07,1.0930e-06,1.1359e-06,2.8087e-09,6.5011e-07,2.1956e-07,9.1096e-07,1.0984e-06,1.1560e-06,2.1383e-09,6.5481e-07,2.1959e-07
P1,55.00,45.00,55.00,0.00,8.0844e-07,1.0918e-06,1.2035e-06,2.5416e-09,8.4142e-07,3.3518e-07,8.2324e-07,1.0951e-06,1.2221e-06,1.6656e-09,8.4606e-07,3.3553e-07
P1,30.00,0.00,60.00,0.00,6.6296e-07,8.8356e-07,9.5760e-07,1.7886e-09,6.1139e-07,2.3055e-07,6.7513e-07,8.8688e-07,9.7301e-07,1.0980e-09,6.1520e-07,2.3061e-07
P1,0.00,90.00,30.00,0.00,1.2106e-06,1.5942e-06,1.6707e-06,2.4167e-09,8.8150e-07,2.8486e-07,1.2327e-06,1.6026e-06,1.7002e-06,1.2471e-09,8.8822e-07,2.8472e-07
P1,60.00,45.00,30.00,0.00,1.1177e-06,1.4728e-06,1.5872e-06,3.0079e-09,9.9578e-07,3.6599e-07,1.1383e-06,1.4787e-06,1.6142e-06,1.9653e-09,1.0021e-06,3.6606e-07
P1,30.00,180.00,0.00,0.00,1.3975e-06,1.8399e-06,1.9275e-06,2.7814e-09,1.0180e-06,3.2863e-07,1.4230e-06,1.8497e-06,1.9618e-06,1.4455e-09,1.0257e-06,3.2848e-07
P1,0.00,0.00,55.00,0.00,7.3188e-07,9.4974e-07,1.0037e-06,1.7305e-09,5.6441e-07,1.9125e-07,7.4538e-07,9.5431e-07,1.0211e-06,1.0636e-09,5.6854e-07,1.9128e-07
P1,30.00,45.00,30.00,0.00,1.2003e-06,1.5941e-06,1.6850e-06,2.5032e-09,9.3972e-07,3.1826e-07,1.2222e-06,1.6020e-06,1.7139e-06,1.2854e-09,9.4641e-07,3.1820e-07
P1,0.00,0.00,60.00,0.00,6.1791e-07,7.9500e-07,8.4182e-07,1.5592e-09,4.7967e-07,1.6436e-07,6.2938e-07,7.9871e-07,8.5647e-07,1.0220e-09,4.8318e-07,1.6431e-07
P1,30.00,45.00,0.00,0.00,1.3975e-06,1.8399e-06,1.9275e-06,2.7814e-09,1.0180e-06,3.2863e-07,1.4230e-06,1.8497e-06,1.9618e-06,1.4455e-09,1.0257e-06,3.2848e-07
P1,45.00,0.00,45.00,0.00,9.9610e-07,1.3489e-06,1.4619e-06,2.5170e-09,9.3994e-07,3.5599e-07,1.0142e-06,1.3540e-06,1.4850e-06,1.3875e-09,9.4553e-07,3.5629e-07
P1,55.00,45.00,45.00,0.00,9.6641e-07,1.2951e-06,1.4091e-06,2.7052e-09,9.3022e-07,3.5595e-07,9.8410e-07,1.2998e-06,1.4316e-06,1.6885e-09,9.3570e-07,3.5626e-07
P1,45.00,45.00,55.00,0.00,7.8511e-07,1.0524e-06,1.1451e-06,2.1996e-09,7.5434e-07,2.8920e-07,7.9948e-07,1.0562e-06,1.1631e-06,1.3544e-09,7.5881e-07,2.8944e-07
P1,60.00,0.00,30.00,0.00,1.1436e-06,1.5231e-06,1.6509e-06,3.0796e-09,1.0597e-06,3.9763e-07,1.1646e-06,1.5289e-06,1.6784e-06,1.9572e-09,1.0662e-06,3.9775e-07
P1,60.00,90.00,0.00,0.00,1.2318e-06,1.5828e-06,1.6754e-06,3.1144e-09,9.6021e-07,3.2709e-07,1.2547e-06,1.5903e-06,1.7056e-06,2.1132e-09,9.6713e-07,3.2702e-07
P1,45.00,135.00,45.00,0.00,9.1200e-07,1.1556e-06,1.2118e-06,2.4409e-09,6.9144e-07,2.3422e-07,9.2895e-07,1.1612e-06,1.2328e-06,1.6623e-09,6.9640e-07,2.3427e-07
P1,60.00,135.00,30.00,0.00,1.0666e-06,1.3347e-06,1.4016e-06,3.0636e-09,8.0552e-07,2.7320e-07,1.0866e-06,1.3412e-06,1.4268e-06,2.2515e-09,8.1134e-07,2.7312e-07
P1,30.00,90.00,0.00,0.00,1.3975e-06,1.8399e-06,1.9275e-06,2.7814e-09,1.0180e-06,3.2863e-07,1.4230e-06,1.8497e-06,1.9618e-06,1.4455e-09,1.0257e-06,3.2848e-07
P1,0.00,135.00,30.00,0.00,1.2106e-06,1.5942e-06,1.6707e-06,2.4167e-09,8.8150e-07,2.8486e-07,1.2327e-06,1.6026e-06,1.7002e-06,1.2471e-09,8.8822e-07,2.8472e-07
P1,60.00,90.00,60.00,0.00,6.3954e-07,8.0814e-07,8.7150e-07,2.4225e-09,5.7876e-07,2.1965e-07,6.5161e-07,8.1097e-07,8.8608e-07,1.8991e-09,5.8235e-07,2.1970e-07
P1,60.00,0.00,60.00,0.00,8.2545e-07,1.1735e-06,1.3462e-06,3.0289e-09,1.0691e-06,4.6357e-07,8.4033e-07,1.1752e-06,1.3656e-06,2.0055e-09,1.0741e-06,4.6401e-07
P1,60.00,45.00,60.00,0.00,7.3082e-07,9.9309e-07,1.1136e-06,2.6891e-09,8.2960e-07,3.4328e-07,7.4425e-07,9.9531e-07,1.1307e-06,1.9129e-09,8.3396e-07,3.4351e-07
P1,60.00,90.00,45.00,0.00,8.9287e-07,1.1438e-06,1.2242e-06,2.7526e-09,7.6869e-07,2.7969e-07,9.0954e-07,1.1485e-06,1.2450e-06,1.9915e-09,7.7367e-07,2.7985e-07
P1,30.00,90.00,45.00,0.00,9.3994e-07,1.2304e-06,1.3010e-06,2.1712e-09,7.4061e-07,2.5301e-07,9.5719e-07,1.2363e-06,1.3232e-06,1.2661e-09,7.4586e-07,2.5308e-07
P1,60.00,180.00,30.00,0.00,1.0673e-06,1.3202e-06,1.3786e-06,3.1452e-09,7.8044e-07,2.6117e-07,1.0874e-06,1.3268e-06,1.4036e-06,2.3618e-09,7.8619e-07,2.6107e-07
P1,0.00,90.00,45.00,0.00,9.4662e-07,1.2401e-06,1.3057e-06,2.0464e-09,7.1454e-07,2.3723e-07,9.6397e-07,1.2464e-06,1.3284e-06,1.1432e-09,7.1983e-07,2.3726e-07
P1,60.00,135.00,0.00,0.00,1.2318e-06,1.5828e-06,1.6754e-06,3.1144e-09,9.6021e-07,3.2709e-07,1.2547e-06,1.5903e-06,1.7056e-06,2.1132e-09,9.6713e-07,3.2702e-07
P2,30.00,90.00,0.00,0.00,1.3894e-06,1.8947e-06,2.0922e-06,1.8678e-08,1.0270e-06,3.4700e-07,1.4138e-06,1.8971e-06,2.0988e-06,1.3549e-08,1.0347e-06,3.4663e-07
P2,0.00,90.00,55.00,0.00,7.2801e-07,9.7770e-07,1.0922e-06,1.0043e-08,5.7005e-07,2.0298e-07,7.4095e-07,9.7818e-07,1.0947e-06,7.2175e-09,5.7410e-07,2.0287e-07
P2,45.00,135.00,55.00,0.00,7.2004e-07,9.2661e-07,1.0293e-06,9.4616e-09,5.5641e-07,2.0232e-07,7.3311e-07,9.2685e-07,1.0313e-06,6.8006e-09,5.6024e-07,2.0221e-07
P2,30.00,45.00,45.00,0.00,9.5482e-07,1.3128e-06,1.4757e-06,1.4986e-08,8.0608e-07,2.9807e-07,9.7163e-07,1.3133e-06,1.4787e-06,1.0987e-08,8.1136e-07,2.9799e-07
P2,60.00,45.00,45.00,0.00,9.5697e-07,1.3216e-06,1.5325e-06,1.6068e-08,9.6551e-07,3.9773e-07,9.7402e-07,1.3198e-06,1.5336e-06,1.1473e-08,9.7083e-07,3.9777e-07
P2,30.00,135.00,45.00,0.00,9.2540e-07,1.2325e-06,1.3656e-06,1.2333e-08,7.0253e-07,2.4529e-07,9.4185e-07,1.2336e-06,1.3691e-06,8.8776e-09,7.0758e-07,2.4514e-07
P2,0.00,180.00,0.00,0.00,1.4314e-06,1.9572e-06,2.1525e-06,1.9232e-08,1.0238e-06,3.3774e-07,1.4564e-06,1.9601e-06,2.1599e-06,1.4043e-08,1.0316e-06,3.3735e-07
P2,30.00,180.00,0.00,0.00,1.3894e-06,1.8947e-06,2.0922e-06,1.8678e-08,1.0270e-06,3.4700e-07,1.4138e-06,1.8971e-06,2.0988e-06,1.3549e-08,1.0347e-06,3.4663e-07
P2,30.00,0.00,0.00,0.00,1.3894e-06,1.8947e-06,2.0922e-06,1.8678e-08,1.0270e-06,3.4700e-07,1.4138e-06,1.8971e-06,2.0988e-06,1.3549e-08,1.0347e-06,3.4663e-07
P2,0.00,0.00,0.00,0.00,1.4314e-06,1.9572e-06,2.1525e-06,1.9232e-08,1.0238e-06,3.3774e-07,1.4564e-06,1.9601e-06,2.1599e-06,1.4043e-08,1.0316e-06,3.3735e-07
P2,0.00,135.00,45.00,0.00,9.4143e-07,1.2767e-06,1.4182e-06,1.3124e-08,7.2123e-07,2.5098e-07,9.5803e-07,1.2778e-06,1.4220e-06,9.5210e-09,7.2643e-07,2.5084e-07
P2,30.00,180.00,60.00,0.00,6.1373e-07,7.8698e-07,8.7182e-07,7.7120e-09,4.5518e-07,1.6145e-07,6.2488e-07,7.8731e-07,8.7372e-07,5.5132e-09,4.5848e-07,1.6128e-07
P2,60.00,180.00,0.00,0.00,1.2245e-06,1.6288e-06,1.8270e-06,1.5370e-08,9.6885e-07,3.4854e-07,1.2465e-06,1.6292e-06,1.8316e-06,1.0827e-08,9.7562e-07,3.4824e-07
P2,30.00,45.00,55.00,0.00,7.5466e-07,1.0337e-06,1.1722e-06,1.2109e-08,6.6613e-07,2.5475e-07,7.6803e-07,1.0335e-06,1.1739e-06,8.8137e-09,6.7034e-07,2.5470e-07
P2,0.00,0.00,60.00,0.00,6.1470e-07,8.1849e-07,9.1764e-07,8.3128e-09,4.8471e-07,1.7482e-07,6.2570e-07,8.1868e-07,9.1958e-07,5.9246e-09,4.8816e-07,1.7466e-07
P2,0.00,45.00,0.00,0.00,1.4314e-06,1.9572e-06,2.1525e-06,1.9232e-08,1.0238e-06,3.3774e-07,1.4564e-06,1.9601e-06,2.1599e-06,1.4043e-08,1.0316e-06,3.3735e-07
P2,0.00,45.00,55.00,0.00,7.2801e-07,9.7770e-07,1.0922e-06,1.0043e-08,5.7005e-07,2.0298e-07,7.4095e-07,9.7818e-07,1.0947e-06,7.2175e-09,5.7410e-07,2.0287e-07
P2,0.00,45.00,45.00,0.00,9.4143e-07,1.2767e-06,1.4182e-06,1.3124e-08,7.2123e-07,2.5098e-07,9.5803e-07,1.2778e-06,1.4220e-06,9.5210e-09,7.2643e-07,2.5084e-07
P2,45.00,0.00,55.00,0.00,8.1922e-07,1.1527e-06,1.3368e-06,1.5808e-08,8.4884e-07,3.5405e-07,8.3366e-07,1.1513e-06,1.3374e-06,1.1610e-08,8.5338e-07,3.5411e-07
P2,45.00,0.00,45.00,0.00,9.9136e-07,1.3860e-06,1.5849e-06,1.7936e-08,9.4875e-07,3.7820e-07,1.0088e-06,1.3854e-06,1.5867e-06,1.3261e-08,9.5420e-07,3.7823e-07
P2,60.00,135.00,0.00,0.00,1.2245e-06,1.6288e-06,1.8270e-06,1.5370e-08,9.6885e-07,3.4854e-07,1.2465e-06,1.6292e-06,1.8316e-06,1.0827e-08,9.7562e-07,3.4824e-07
P2,30.00,90.00,30.00,0.00,1.1811e-06,1.6080e-06,1.7839e-06,1.6499e-08,9.0750e-07,3.1566e-07,1.2019e-06,1.6096e-06,1.7888e-06,1.1990e-08,9.1400e-07,3.1537e-07
P2,55.00,180.00,55.00,0.00,7.1973e-07,8.8403e-07,9.7031e-07,8.9812e-09,5.2150e-07,1.8875e-07,7.3308e-07,8.8431e-07,9.7220e-07,6.5563e-09,5.2511e-07,1.8863e-07
P2,30.00,180.00,30.00,0.00,1.1710e-06,1.5710e-06,1.7320e-06,1.5184e-08,8.5922e-07,2.9123e-07,1.1916e-06,1.5729e-06,1.7372e-06,1.0927e-08,8.6561e-07,2.9091e-07
P2,30.00,135.00,60.00,0.00,6.1370e-07,7.9587e-07,8.8623e-07,7.9364e-09,4.6978e-07,1.6886e-07,6.2481e-07,7.9608e-07,8.8805e-07,5.6614e-09,4.7312e-07,1.6870e-07
P2,60.00,90.00,55.00,0.00,7.2776e-07,9.5625e-07,1.0927e-06,1.0637e-08,6.5960e-07,2.6205e-07,7.4103e-07,9.5522e-07,1.0938e-06,7.5652e-09,6.6356e-07,2.6200e-07
P2,60.00,0.00,0.00,0.00,1.2245e-06,1.6288e-06,1.8270e-06,1.5370e-08,9.6885e-07,3.4854e-07,1.2465e-06,1.6292e-06,1.8316e-06,1.0827e-08,9.7562e-07,3.4824e-07
P2,0.00,135.00,0.00,0.00,1.4314e-06,1.9572e-06,2.1525e-06,1.9232e-08,1.0238e-06,3.3774e-07,1.4564e-06,1.9601e-06,2.1599e-06,1.4043e-08,1.0316e-06,3.3735e-07
P2,0.00,180.00,60.00,0.00,6.1470e-07,8.1849e-07,9.1764e-07,8.3128e-09,4.8471e-07,1.7482e-07,6.2570e-07,8.1868e-07,9.1958e-07,5.9246e-09,4.8816e-07,1.7466e-07
P2,0.00,90.00,30.00,0.00,1.2036e-06,1.6415e-06,1.8130e-06,1.6435e-08,8.8937e-07,3.0059e-07,1.2247e-06,1.6436e-06,1.8186e-06,1.1956e-08,8.9601e-07,3.0027e-07
P2,0.00,90.00,60.00,0.00,6.1470e-07,8.1849e-07,9.1764e-07,8.3128e-09,4.8471e-07,1.7482e-07,6.2570e-07,8.1868e-07,9.1958e-07,5.9246e-09,4.8816e-07,1.7466e-07
P2,45.00,45.00,45.00,0.00,9.6298e-07,1.3316e-06,1.5143e-06,1.6180e-08,8.8318e-07,3.4398e-07,9.7997e-07,1.3312e-06,1.5164e-06,1.1850e-08,8.8849e-07,3.4396e-07
P2,60.00,0.00,60.00,0.00,8.2169e-07,1.2037e-06,1.4642e-06,1.7795e-08,1.0818e-06,4.9917e-07,8.3614e-07,1.1995e-06,1.4625e-06,1.2553e-08,1.0866e-06,4.9923e-07
P2,60.00,135.00,60.00,0.00,6.2503e-07,7.6160e-07,8.4412e-07,8.1872e-09,4.7420e-07,1.7933e-07,6.3677e-07,7.6131e-07,8.4534e-07,6.0218e-09,4.7732e-07,1.7918e-07
P2,45.00,45.00,55.00,0.00,7.8154e-07,1.0815e-06,1.2439e-06,1.3670e-08,7.6206e-07,3.0836e-07,7.9540e-07,1.0806e-06,1.2449e-06,9.9334e-09,7.6640e-07,3.0837e-07
P2,0.00,135.00,55.00,0.00,7.2801e-07,9.7770e-07,1.0922e-06,1.0043e-08,5.7005e-07,2.0298e-07,7.4095e-07,9.7818e-07,1.0947e-06,7.2175e-09,5.7410e-07,2.0287e-07
P2,60.00,0.00,30.00,0.00,1.1373e-06,1.5650e-06,1.7954e-06,1.7906e-08,1.0690e-06,4.2390e-07,1.1575e-06,1.5639e-06,1.7979e-06,1.2824e-08,1.0753e-06,4.2374e-07
P2,45.00,180.00,45.00,0.00,9.0607e-07,1.1721e-06,1.2928e-06,1.1461e-08,6.7317e-07,2.3639e-07,9.2239e-07,1.1730e-06,1.2960e-06,8.2265e-09,6.7797e-07,2.3624e-07
P2,60.00,90.00,60.00,0.00,6.3685e-07,8.3092e-07,9.5330e-07,9.4304e-09,5.8576e-07,2.3659e-07,6.4854e-07,8.2975e-07,9.5399e-07,6.7149e-09,5.8923e-07,2.3646e-07
P2,55.00,90.00,55.00,0.00,7.3104e-07,9.6821e-07,1.1016e-06,1.0789e-08,6.5311e-07,2.5597e-07,7.4426e-07,9.6750e-07,1.1029e-06,7.6967e-09,6.5710e-07,2.5592e-07
P2,55.00,45.00,45.00,0.00,9.6175e-07,1.3306e-06,1.5308e-06,1.6353e-08,9.3921e-07,3.7970e-07,9.7880e-07,1.3294e-06,1.5323e-06,1.1821e-08,9.4453e-07,3.7973e-07
P2,60.00,45.00,30.00,0.00,1.1116e-06,1.5139e-06,1.7277e-06,1.6522e-08,1.0047e-06,3.9029e-07,1.1314e-06,1.5131e-06,1.7304e-06,1.1769e-08,1.0109e-06,3.9010e-07
P2,0.00,180.00,30.00,0.00,1.2036e-06,1.6415e-06,1.8130e-06,1.6435e-08,8.8937e-07,3.0059e-07,1.2247e-06,1.6436e-06,1.8186e-06,1.1956e-08,8.9601e-07,3.0027e-07
P2,45.00,90.00,45.00,0.00,9.2187e-07,1.2422e-06,1.3954e-06,1.3449e-08,7.7190e-07,2.8658e-07,9.3826e-07,1.2424e-06,1.3980e-06,9.7013e-09,7.7695e-07,2.8648e-07
P2,60.00,180.00,30.00,0.00,1.0612e-06,1.3582e-06,1.5050e-06,1.2682e-08,7.8802e-07,2.7889e-07,1.0805e-06,1.3587e-06,1.5088e-06,9.0268e-09,7.9365e-07,2.7861e-07
P2,60.00,180.00,60.00,0.00,6.3355e-07,7.4740e-07,8.1506e-07,8.0014e-09,4.4257e-07,1.6320e-07,6.4557e-07,7.4744e-07,8.1644e-07,5.9902e-09,4.4559e-07,1.6304e-07
P2,45.00,180.00,55.00,0.00,7.2164e-07,9.1298e-07,1.0063e-06,9.1430e-09,5.3293e-07,1.9045e-07,7.3481e-07,9.1343e-07,1.0084e-06,6.6025e-09,5.3669e-07,1.9033e-07
P2,45.00,135.00,45.00,0.00,9.0729e-07,1.1890e-06,1.3189e-06,1.1938e-08,6.9842e-07,2.4920e-07,9.2356e-07,1.1897e-06,1.3220e-06,8.5714e-09,7.0329e-07,2.4907e-07
P2,30.00,90.00,45.00,0.00,9.3505e-07,1.2661e-06,1.4132e-06,1.3419e-08,7.4768e-07,2.6819e-07,9.5159e-07,1.2669e-06,1.4164e-06,9.7265e-09,7.5284e-07,2.6807e-07
P2,60.00,135.00,45.00,0.00,8.7371e-07,1.1072e-06,1.2309e-06,1.1038e-08,6.7238e-07,2.4628e-07,8.8973e-07,1.1072e-06,1.2334e-06,7.9296e-09,6.7694e-07,2.4616e-07
P2,45.00,90.00,55.00,0.00,7.3316e-07,9.7919e-07,1.1067e-06,1.0798e-08,6.3239e-07,2.4106e-07,7.4631e-07,9.7894e-07,1.1083e-06,7.7434e-09,6.3642e-07,2.4099e-07
P2,30.00,90.00,60.00,0.00,6.2185e-07,8.2723e-07,9.3217e-07,8.7819e-09,5.1461e-07,1.9183e-07,6.3302e-07,8.2715e-07,9.3376e-07,6.2704e-09,5.1808e-07,1.9167e-07
P2,60.00,45.00,55.00,0.00,8.1448e-07,1.1367e-06,1.3394e-06,1.4733e-08,8.9745e-07,3.8636e-07,8.2901e-07,1.1342e-06,1.3393e-06,1.0451e-08,9.0204e-07,3.8644e-07
P2,60.00,135.00,30.00,0.00,1.0606e-06,1.3732e-06,1.5296e-06,1.3006e-08,8.1327e-07,2.9168e-07,1.0798e-06,1.3735e-06,1.5333e-06,9.2248e-09,8.1897e-07,2.9141e-07
P2,30.00,0.00,55.00,0.00,7.6944e-07,1.0630e-06,1.2106e-06,1.3057e-08,7.0201e-07,2.7343e-07,7.8303e-07,1.0627e-06,1.2122e-06,9.5704e-09,7.0630e-07,2.7341e-07
P2,30.00,0.00,30.00,0.00,1.2011e-06,1.6570e-06,1.8493e-06,1.8293e-08,9.6781e-07,3.4642e-07,1.2221e-06,1.6583e-06,1.8539e-06,1.3471e-08,9.7444e-07,3.4615e-07
P2,60.00,45.00,0.00,0.00,1.2245e-06,1.6288e-06,1.8270e-06,1.5370e-08,9.6885e-07,3.4854e-07,1.2465e-06,1.6292e-06,1.8316e-06,1.0827e-08,9.7562e-07,3.4824e-07
P2,60.00,90.00,0.00,0.00,1.2245e-06,1.6288e-06,1.8270e-06,1.5370e-08,9.6885e-07,3.4854e-07,1.2465e-06,1.6292e-06,1.8316e-06,1.0827e-08,9.7562e-07,3.4824e-07
P2,55.00,45.00,55.00,0.00,8.0481e-07,1.1213e-06,1.3085e-06,1.4606e-08,8.5034e-07,3.5886e-07,8.1912e-07,1.1195e-06,1.3088e-06,1.0491e-08,8.5484e-07,3.5892e-07
